City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
259,kabare,56,RW,1537821144,87,-1.65,29.38,62.1,4.38
260,nikolskoye,0,RU,1537819200,70,59.7,30.79,46.4,8.95
261,westport,20,IE,1537821144,95,53.8,-9.52,46.62,9.53
262,richland,1,US,1537818780,30,46.28,-119.28,69.08,4.16
263,myingyan,36,MM,1537821145,95,21.46,95.39,76.14,9.42
264,san andres,8,PH,1537821146,98,13.32,122.68,83.7,9.98
265,kungurtug,32,RU,1537821146,78,50.6,97.53,23.67,2.48
266,parabel,64,RU,1537821146,90,58.71,81.5,47.88,5.95
267,srandakan,0,ID,1537821146,96,-7.94,110.25,65.52,2.04
268,north platte,1,US,1537818780,46,41.12,-100.77,68.0,6.93
269,kahului,20,US,1537818960,63,20.89,-156.47,87.08,6.93
270,pisco,0,PE,1537819200,30,-13.71,-76.2,71.6,9.17
271,mont-de-marsan,0,FR,1537819200,66,43.89,-0.5,59.0,4.7
272,beloha,24,MG,1537821148,90,-25.17,45.06,60.93,3.15
273,saint-pierre,0,FR,1537819200,70,48.95,4.24,48.2,4.7
274,pangai,40,TO,1537819200,78,-19.8,-174.35,78.8,5.82
275,port lincoln,0,AU,1537821149,100,-34.72,135.86,52.02,12.55
276,poso,24,ID,1537821149,100,-1.4,120.75,77.94,7.4
277,suntar,0,RU,1537821149,84,62.16,117.65,36.99,5.5
278,muros,0,ES,1537819200,82,42.77,-9.06,57.2,10.29
279,yeppoon,0,AU,1537819200,82,-23.13,150.74,60.8,3.36
280,hanmer springs,92,NZ,1537821135,91,-42.52,172.83,36.09,10.2
281,saint-joseph,75,FR,1537819200,60,43.56,6.97,78.8,3.36
282,vagur,92,FO,1537821151,94,61.47,-6.81,51.48,25.08
283,mason city,1,US,1537820100,50,43.15,-93.2,78.8,17.22
284,codrington,80,AU,1537821151,97,-28.95,153.24,54.9,4.5
285,dunedin,0,NZ,1537821103,75,-45.87,170.5,38.97,12.21
286,shingu,92,JP,1537821151,100,33.72,135.99,76.05,15.57
287,predivinsk,92,RU,1537821152,98,57.07,93.44,47.7,2.59
288,vanimo,8,PG,1537821152,100,-2.67,141.3,81.81,5.17
289,malindi,92,KE,1537821152,100,-3.22,40.12,74.25,10.09
290,pak phanang,36,TH,1537821153,100,8.35,100.2,78.48,4.27
291,bridlington,36,GB,1537818600,76,54.08,-0.19,51.8,6.93
292,beyneu,12,KZ,1537821153,43,45.32,55.19,55.8,2.82
293,touros,80,BR,1537820944,80,-5.2,-35.46,79.47,17.25
294,megion,0,RU,1537819200,93,61.04,76.11,53.6,4.47
295,naze,75,NG,1537815600,100,5.43,7.07,75.2,2.24
296,ostrovnoy,0,RU,1537820867,88,68.05,39.51,39.42,12.33
297,tazovskiy,0,RU,1537821036,76,67.47,78.7,29.7,2.93
298,vao,88,EE,1537821154,78,59.1,26.19,47.61,11.77
299,duluth,75,US,1537820100,73,46.77,-92.13,69.8,8.05
300,dolores,0,UY,1537821155,42,-33.53,-58.22,70.47,8.41
301,okhotsk,0,RU,1537821155,100,59.36,143.24,35.28,4.72
302,rocky mountain house,32,CA,1537821155,75,52.38,-114.92,46.62,9.98
303,northam,0,GB,1537818600,81,51.04,-4.21,46.4,2.24
304,necochea,76,AR,1537821116,65,-38.55,-58.74,60.12,2.59
305,belmonte,0,PT,1537821156,59,40.36,-7.35,67.5,4.05
306,clyde river,75,CA,1537819200,73,70.47,-68.59,26.6,4.7
307,ust-nera,76,RU,1537821157,99,64.57,143.24,18.72,2.15
308,te anau,36,NZ,1537821157,80,-45.41,167.72,37.44,5.06
309,fereydun kenar,40,IR,1537815600,88,36.69,52.52,68.0,9.17
310,seoul,0,KR,1537819200,76,37.57,126.98,55.4,2.24
311,bambous virieux,40,MU,1537819200,78,-20.34,57.76,73.4,6.93
312,bandar-e anzali,0,IR,1537819200,93,37.47,49.46,66.2,3.38
313,hirara,80,JP,1537820972,100,24.8,125.28,81.72,23.85
314,primorsko,40,BG,1537819200,52,42.27,27.75,66.2,11.41
315,villagarzon,12,CO,1537821158,62,1.04,-76.63,69.48,2.59
316,leningradskiy,80,RU,1537821159,100,69.38,178.42,36.45,12.88
317,acapulco,90,MX,1537818060,59,16.86,-99.88,89.6,6.93
318,sibolga,12,ID,1537821159,100,1.74,98.78,66.69,1.48
319,helena,90,US,1537818780,6,46.59,-112.04,55.94,20.8
320,uthal,68,PK,1537821160,91,25.81,66.62,71.73,4.16
321,bilma,12,NE,1537821160,21,18.69,12.92,82.44,7.63
322,zambezi,8,ZM,1537821160,45,-13.55,23.12,70.11,4.38
323,katubao,64,PH,1537821160,100,5.89,124.83,73.35,5.17
324,narsaq,8,GL,1537818600,52,60.91,-46.05,44.6,4.7
325,aden,32,YE,1537821161,100,12.79,45.03,83.7,19.04
326,bernau,40,AT,1537818600,61,48.05,15.8,50.0,9.17
327,shimoda,75,JP,1537816140,88,34.7,138.93,71.6,2.24
328,ancud,92,CL,1537821161,92,-41.87,-73.83,47.25,14.23
329,alzamay,8,RU,1537821162,86,55.55,98.67,42.12,3.94
330,taksimo,0,RU,1537821162,76,56.36,114.84,22.05,1.81
331,nantucket,90,US,1537819680,69,41.28,-70.1,60.08,16.11
332,fernandina beach,40,US,1537818900,61,30.67,-81.46,89.6,11.41
333,nishihara,75,JP,1537817400,94,35.74,139.53,73.4,8.05
334,caraballeda,75,VE,1537819200,66,10.61,-66.85,86.0,12.77
335,orchard homes,90,US,1537818780,38,46.86,-114.05,57.92,8.05
336,mantua,0,IT,1537818600,52,45.16,10.79,66.2,8.05
337,victoria,75,BN,1537819200,94,5.28,115.24,77.0,2.59
338,poya,80,NC,1537821164,100,-21.35,165.16,69.39,14.23
339,salalah,0,OM,1537818600,78,17.01,54.1,77.0,4.7
340,nokha,0,IN,1537821164,70,27.56,73.47,77.04,2.37
341,sztum,20,PL,1537819200,75,53.92,19.03,44.6,5.82
342,souris,20,CA,1537819200,49,46.36,-62.25,48.2,10.29
343,puerto baquerizo moreno,75,EC,1537819200,73,-0.9,-89.6,75.2,16.11
344,pyapon,12,MM,1537821165,100,16.29,95.68,74.79,2.37
345,lebork,20,PL,1537819200,75,54.54,17.75,44.6,5.82
346,pasighat,92,IN,1537821166,95,28.06,95.33,68.49,1.7
347,kerman,0,IR,1537819200,20,30.29,57.06,68.0,6.93
348,san carlos del zulia,24,VE,1537821166,48,9.0,-71.91,95.49,4.94
349,pacific grove,20,US,1537819380,67,36.62,-121.92,78.8,14.99
350,matara,90,PE,1537815600,71,-13.74,-72.9,55.4,10.29
351,grand forks,90,US,1537820100,87,47.91,-97.06,50.0,10.29
352,hovd,20,NO,1537818600,75,63.83,10.7,46.4,18.34
353,zhigansk,80,RU,1537821168,92,66.77,123.37,39.06,5.28
354,bandarbeyla,12,SO,1537821168,98,9.49,50.81,77.67,23.73
355,gamba,64,CN,1537821168,87,28.28,88.52,27.9,1.7
356,cheremisinovo,90,RU,1537819200,100,51.89,37.26,50.0,11.18
357,waddan,64,LY,1537821169,38,29.16,16.14,77.67,3.6
358,moquegua,0,PE,1537821169,58,-17.19,-70.93,66.96,3.49
359,nesna,20,NO,1537818600,93,66.2,13.02,37.4,6.93
360,okakarara,100,NA,1537821170,54,-20.59,17.46,72.0,2.59
361,muscatine,90,US,1537820100,57,41.42,-91.04,78.8,10.29
362,curup,48,ID,1537821170,95,-3.47,102.53,71.19,1.03
363,sao felix do xingu,8,BR,1537821170,59,-6.64,-51.99,86.94,3.71
364,cicciano,40,IT,1537818900,56,40.96,14.54,73.4,12.75
365,buala,92,SB,1537821171,100,-8.15,159.59,78.12,7.74
366,juegang,32,CN,1537821171,98,32.31,121.18,69.39,14.34
367,sao joao da barra,0,BR,1537819200,69,-21.64,-41.05,80.6,18.34
368,atambua,8,ID,1537821172,100,-9.11,124.89,73.44,6.06
369,mariental,20,DE,1537818600,87,52.28,10.99,44.6,6.93
